x,y,speed,heading,fix_quality,steering_angle
831892.788152,1644146.508163,0.000000,-163.740000,4,-1.100000
831892.788152,1644146.508163,0.000000,-163.740000,4,-2.215520
831892.788152,1644146.508163,0.000000,-163.740000,4,-3.315520
831892.788152,1644146.508163,0.000000,-163.740000,4,-4.415520
831892.788152,1644146.508163,0.000000,-163.740000,4,-5.515520
831892.788152,1644146.508163,0.000000,-163.740000,4,-6.623873
831892.788152,1644146.508163,0.000000,-163.740000,4,-7.728342
831892.788152,1644146.508163,0.000000,-163.740000,4,-8.828567
831892.788152,1644146.508163,0.000000,-163.740000,4,-9.831292
831892.788152,1644146.508163,0.000000,-163.740000,4,-10.673581
831892.788152,1644146.508163,0.000000,-163.740000,4,-11.381104
831892.788152,1644146.508163,0.000000,-163.740000,4,-11.975423
831892.788152,1644146.508163,0.000000,-163.740000,4,-12.474651
831892.788152,1644146.508163,0.000000,-163.740000,4,-12.894003
831892.788152,1644146.508163,0.000000,-163.740000,4,-13.246258
831892.788152,1644146.508163,0.000000,-163.740000,4,-13.542153
831892.788152,1644146.508163,0.000000,-163.740000,4,-13.790704
831892.788152,1644146.508163,0.000000,-163.740000,4,-13.999487
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.174865
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.322182
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.445929
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.549876
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.637192
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.710537
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.772147
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.823899
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.867371
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.903887
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.934561
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.960327
831892.788152,1644146.508163,0.000000,-163.740000,4,-14.981971
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.000151
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.015423
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.028251
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.039027
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.048078
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.055681
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.062068
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.067433
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.071940
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.075725
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.078905
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.081576
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.083819
831892.788152,1644146.508163,0.000000,-163.740000,4,-15.085704
